Value,Description
493,SPONSORED DEPENDENT END
494,DEDUCTIBLE
495,OUT-OF-POCKET
496,CONTRACT AUDIT DATE
497,LATEST DELIVERY DATE AT PIER
498,MORTGAGEE REPORTED CURTAILMENT DATE
499,MORTGAGEE OFFICIAL SIGNATURE DATE
5,SAILING
50,GOODS RECEIPT DATE/TIME
50,RECEIVED
500,RESUBMISSION
501,EXPECTED REPLY
502,DROPPED TO LESS THAN HALF TIME
503,REPAYMENT BEGIN
504,LOAN SERVICING TRANSFER
505,LOAN PURCHASE
506,LAST NOTIFICATION
507,EXTRACT
508,EXTENDED
509,SERVICER SIGNATURE DATE
51,CUMULATIVE QUANTITY START
51,CUMULATIVE QUANTITY START DATE
510,DATE PACKED
511,SHELF LIFE EXPIRATION
512,WARRANTY EXPIRATION
513,OVERHAULED
514,TRANSFERRED
515,NOTIFIED
516,DISCOVERED
517,INSPECTED
518,VOUCHER (DATE OF)
519,DATE BANKRUPTCY FILED
52,CUMULATIVE QUANTITY END
52,CUMULATIVE QUANTITY END DATE
520,DATE OF DAMAGE
521,DATE HAZARD INSURANCE POLICY CANCELLED
522,EXPIRATION DATE TO SUBMIT TITLE EVIDENCE
523,DATE OF CLAIM
524,DATE OF NOTICE OF REFERRAL FOR ASSIGNMENT
525,DATE OF NOTICE OF PROBABLE INELIGIBILITY FOR ASSIGNMENT
526,DATE OF FORECLOSURE NOTICE
527,EXPIRATION OF FORECLOSURE TIMEFRAME
528,DATE POSSESSORY ACTION INITIATED
529,DATE OF POSSESSION
53,BUYER'S LOCAL TIME
53,BUYERS LOCAL
530,DATE OF LAST INSTALLMENT RECEIVED
531,DATE OF ACQUISITION OF TITLE
532,EXPIRATION OF EXTENSION TO CONVEY
533,DATE OF ASSIGNMENT APPROVAL
534,DATE OF ASSIGNMENT REJECTION
535,CURTAILMENT DATE FROM ADVICE OF PAYMENT
536,EXPIRATION OF EXTENSION TO SUBMIT FISCAL DATA
537,"DATE DOCUMENTATION, OR PAPERWORK, OR BOTH WAS SENT"
538,MAKEGOOD COMMERCIAL DATE
539,POLICY EFFECTIVE
54,SELLER'S LOCAL TIME
54,SELLERS LOCAL
540,POLICY EXPIRATION
541,EMPLOYEE EFFECTIVE DATE OF COVERAGE
542,CLAIM ADMINISTRATOR NOTIFIED OF EMPLOYEE LEGAL REPRESENTATION
543,LAST PREMIUM PAID DATE
544,EMPLOYER KNOWLEDGE OF THE INJURY
545,CLAIM ADMINISTRATOR KNOWLEDGE OF THE INJURY
546,DATE OF MAXIMUM MEDICAL IMPROVEMENT
547,DATE OF LOAN
548,DATE OF ADVANCE
549,BEGINNING LAY DATE
55,CONFIRMED
55,CONFIRMED DATE/TIME
550,CERTIFICATE EFFECTIVE
551,BENEFIT APPLICATION DATE
552,ACTUAL RETURN TO WORK
553,RELEASED RETURN TO WORK
554,ENDING LAY DATE
555,EMPLOYEE WAGES CEASED
556,LAST SALARY INCREASE
557,EMPLOYEE LAID OFF
558,INJURY OR ILLNESS
559,OLDEST UNPAID INSTALLMENT
56,ESTIMATED PORT OF ENTRY
560,PREFORECLOSURE ACCEPTANCE DATE
561,PREFORECLOSURE SALE CLOSING DATE
562,DATE OF FIRST UNCURED DEFAULT
563,DATE DEFAULT WAS CURED
564,DATE OF FIRST MORTGAGE PAYMENT
565,DATE OF PROPERTY INSPECTION
566,DATE TOTAL AMOUNT OF DELINQUENCY REPORTED
567,DATE OUTSTANDING LOAN BALANCE REPORTED
568,DATE FORECLOSURE SALE SCHEDULED
569,DATE FORECLOSURE HELD
57,ACTUAL PORT OF ENTRY
570,DATE REDEMPTION PERIOD ENDS
571,DATE VOLUNTARY CONVEYANCE ACCEPTED
572,DATE PROPERTY SOLD
573,DATE CLAIM PAID
574,ACTION BEGIN DATE
575,PROJECTED ACTION END DATE
576,ACTION END DATE
577,ORIGINAL MATURITY DATE
578,DATE REFERRED TO ATTORNEY FOR FORECLOSURE
579,PLANNED RELEASE
58,CLEARANCE DATE (CUSTOMS)
58,CUSTOMS CLEARANCE
580,ACTUAL RELEASE
581,CONTRACT PERIOD
582,REPORT PERIOD
583,SUSPENSION
584,REINSTATEMENT
585,REPORT
586,FIRST CONTACT
587,PROJECTED FORECLOSURE SALE DATE
589,DATE ASSIGNMENT FILED FOR RECORD
59,INBOUND MOUVEMENT AUTHORIZATION DATE
59,INLAND SHIP
590,DATE OF APPRAISAL
591,EXPIRATION DATE OF EXTENSION TO ASSIGN
592,DATE OF EXTENSION TO CONVEY
593,DATE HAZARD INSURANCE POLICY REFUSED
594,HIGH FABRICATION RELEASE AUTHORIZATION
595,HIGH RAW MATERIAL AUTHORIZATION
596,MATERIAL CHANGE NOTICE
597,LATEST DELIVERY DATE AT RAIL RAMP
598,REJECTED
599,REPAYMENT SCHEDULE SENT
6,SOLD
60,ENGINEERING CHANGE LEVEL
60,ENGINEERING CHANGE LEVEL DATE
600,AS OF
601,FIRST SUBMISSION
602,SUBSEQUENT SUBMISSION
603,RENEWAL
604,WITHDRAWN
606,CERTIFICATION PERIOD START
607,CERTIFICATION REVISION
608,CONTINUOUS COVERAGE DATE(S)
609,PREARRANGED DEAL MATCH
61,CANCEL IF NOT DELIVERED BY
61,CANCEL IF NOT DELIVERED BY THIS DATE
610,CONTINGENCY END
611,OXYGEN THERAPY EVALUATION
612,SHUT IN
613,ALLOWABLE EFFECTIVE
614,FIRST SALES
615,DATE ACQUIRED
616,INTERVIEWER SIGNED
617,APPLICATION LOGGED DATE
618,REVIEW DATE
619,DECISION DATE
62,BLUEPRINT
620,PREVIOUSLY RESIDED
621,REPORTED
622,CHECKED
623,SETTLED
624,PRESENTLY RESIDING
625,EMPLOYED IN THIS POSITION
626,VERIFIED
627,SECOND ADMISSION DATE
629,ACCOUNT OPENED
63,"DELIVERY DATE/TIME, LATEST"
63,DO NOT DELIVER AFTER
630,ACCOUNT CLOSED
631,PROPERTY ACQUIRED
632,PROPERTY BUILT
633,EMPLOYED IN THIS PROFESSION
634,NEXT REVIEW DATE
635,INITIAL CONTACT DATE
636,DATE OF LAST UPDATE
637,SECOND DISCHARGE DATE
638,DATE OF LAST DRAW
64,"DELIVERY DATE/TIME, EARLIEST"
64,DO NOT DELIVER BEFORE
640,COMPLAINT
641,OPTION
642,SOLICITATION
643,CLAUSE
644,MEETING
646,RENTAL PERIOD
647,NEXT PAY INCREASE
648,PERIOD COVERED BY SOURCE DOCUMENTS
649,DOCUMENT DUE
65,1ST SCHEDULE DELIVERY
65,"DELIVERY DATE/TIME, 1ST SCHEDULE"
650,COURT NOTICE
651,EXPECTED FUNDING DATE
652,ASSIGNMENT RECORDED
653,CASE REOPENED
655,PREVIOUS COURT EVENT
656,LAST DATE TO OBJECT
657,COURT EVENT
658,LAST DATE TO FILE A CLAIM
659,CASE CONVERTED
66,1ST SCHEDULE SHIP
660,DEBT INCURRED
661,JUDGMENT
662,WAGES START
663,WAGES END
664,DATE THROUGH WHICH PROPERTY TAXES HAVE BEEN PAID
665,PAID THROUGH DATE
666,DATE PAID
667,ANESTHESIA ADMINISTRATION
668,PRICE PROTECTION
669,CLAIM INCURRED
67,CURRENT SCHEDULE DELIVERY
67,"DELIVERY DATE/TIME, CURRENT SCHEDULE"
670,BOOK ENTRY DELIVERY
671,RATE ADJUSTMENT
672,NEXT INSTALLMENT DUE DATE
673,DAYLIGHT OVERDRAFT TIME
674,PRESENTMENT DATE
675,NEGOTIATED EXTENSION DATE
68,CURRENT SCHEDULE SHIP
681,REMITTANCE
682,SECURITY RATE ADJUSTMENT
683,FILING PERIOD
684,REVIEW PERIOD END
685,REQUESTED SETTLEMENT
686,LAST SCREENING
687,CONFINEMENT
688,ARRESTED
689,CONVICTED
69,"DELIVERY DATE/TIME, PROMISED FOR"
69,PROMISED FOR DELIVERY
690,INTERVIEWED
691,LAST VISIT
692,RECOVERY
693,TIME IN U.S.
694,FUTURE PERIOD
695,PREVIOUS PERIOD
696,INTEREST PAID TO
697,DATE OF SEIZURE
699,SETOFF
7,EFFECTIVE
7,EFFECTIVE DATE/TIME
70,SCHEDULED FOR DELIVERY (AFTER AND INCLUDING)
700,OVERRIDE DATE FOR SETTLEMENT
701,SETTLEMENT DATE (FROM INTERLINE SETTLEMENT SYSTEM (ISS) ONLY)
702,SENDING ROAD TIME STAMP
703,RETRANSMISSION TIME STAMP
704,DELIVERY APPOINTMENT DATE AND TIME
705,INTEREST PAID THROUGH
706,DATE MATERIAL USAGE SUSPENDED
707,LAST PAYMENT MADE
708,PAST DUE
709,ANALYSIS MONTH ENDING
71,"DELIVERY DATE/TIME, REQUESTED FOR (AFTER AND INCLUDING)"
71,REQUESTED FOR DELIVERY (AFTER AND INCLUDING)
710,DATE OF SPECIFICATION
711,DATE OF STANDARD
712,RETURN TO WORK PART TIME
713,PAID-THROUGH DATE FOR SALARY CONTINUATION
714,PAID-THROUGH DATE FOR VACATION PAY
715,PAID-THROUGH DATE FOR ACCRUED SICK PAY
716,APPRAISAL ORDERED
717,DATE OF OPERATION
718,BEST TIME TO CALL
719,VERBAL REPORT NEEDED
72,"DELIVERY DATE/TIME, PROMISED FOR (AFTER AND INCLUDING)"
72,PROMISED FOR DELIVERY (AFTER AND INCLUDING)
720,ESTIMATED ESCROW CLOSING
721,PERMIT YEAR
722,REMODELING COMPLETED
723,CURRENT MONTH ENDING
724,PREVIOUS MONTH ENDING
725,CYCLE TO DATE
726,YEAR TO DATE
727,ON HOLD
728,OFF HOLD
729,FACSIMILE DUE BY
73,SCHEDULED FOR DELIVERY (PRIOR TO AND INCLUDING)
730,REPORTING CYCLE DATE
731,LAST PAID INSTALLMENT DATE
732,CLAIMS MADE
733,DATE OF LAST PAYMENT RECEIVED
734,CURTAILMENT DATE
736,POOL SETTLEMENT
737,NEXT INTEREST CHANGE DATE
738,MOST RECENT HEMOGLOBIN OR HEMATOCRIT OR BOTH
739,MOST RECENT SERUM CREATINE
74,"DELIVERY DATE/TIME, REQUESTED FOR (PRIOR TO AND INCLUDING)"
74,REQUESTED FOR DELIVERY (PRIOR TO AND INCLUDING)
740,CLOSED
741,THERAPY
742,IMPLANTATION
743,EXPLANTATION
744,DATE BECAME AWARE
745,FIRST MARKETED
746,LAST MARKETED
747,NEW DUE DATE OF FIRST PAYMENT TO PRINCIPAL AND INTEREST
748,NEW MATURITY DATE
749,CURRENT
75,"DELIVERY DATE/TIME, PROMISED FOR (PRIOR TO AND INCLUDING)"
75,PROMISED FOR DELIVERY (PRIOR TO AND INCLUDING)
750,EXPECTED PROBLEM RESOLUTION
751,ALTERNATE PROBLEM RESOLUTION
752,FEE CAPITALIZATION
753,INTEREST CAPITALIZATION
754,NEXT PAYMENT DUE
755,CONVERSION TO REPAYMENT
756,END OF GRACE
757,SCHOOL REFUND
758,SIMPLE INTEREST DUE
759,DATE PRACTICE CEASED
76,"DELIVERY DATE/TIME, SCHEDULED FOR"
76,SCHEDULED FOR DELIVERY (WEEK OF)
760,PRINTED
761,DATE PRACTICE ESTABLISHED
762,DROP ACTION DATE
764,MOST RECENT RENEWAL
765,ORIGINAL
766,OUTSIDE AUDITOR'S REPORT
769,PRE-CERTIFICATION DATE
77,REQUESTED FOR DELIVERY (WEEK OF)
770,BACK ON MARKET
771,STATUS
772,BENEFIT ADJUSTMENT START
773,OFF-MARKET
774,TOUR
775,BENEFIT ADJUSTMENT END
776,LISTING RECEIVED
777,BENEFIT ADJUSTMENT PERIOD
778,ANTICIPATED CLOSING
779,LAST PUBLICATION
78,PROMISED FOR DELIVERY (WEEK OF)
780,SOLD BOOK PUBLICATION
781,OCCUPANCY
782,CONTINGENCY
783,PERCOLATION TEST
784,SEPTIC APPROVAL
785,TITLE TRANSFER
786,OPEN HOUSE
787,BENEFIT CREDIT PERIOD
788,BENEFIT TRANSFER PERIOD
789,HOMESTEAD
79,PROMISED FOR SHIPMENT
79,"SHIPMENT DATE/TIME, PROMISED FOR"
790,SANCTION
791,TAIL COVERAGE BEGIN
792,TAIL COVERAGE END
793,TRAINING BEGIN
794,TRAINING END
795,VERIFICATION RECEIVED
796,VERIFICATION SENT
797,STATE RESIDENCY DATE
798,EFFECTIVE DATE OF THE ROUTING FILE
799,TEST DATA ANALYSIS
8,ORDER RECEIVED DATE/TIME
8,PURCHASE ORDER RECEIVED
80,SCHEDULED FOR SHIPMENT (AFTER AND INCLUDING)
800,MIDPOINT OF PERFORMANCE
801,ACQUISITION DATE
802,DATE OF ACTION
803,PAID IN FULL
804,REFINANCE
805,VOLUNTARY TERMINATION
806,CUSTOMER ORDER
807,STORED
808,SELECTED
809,POSTED
81,REQUESTED FOR SHIPMENT (AFTER AND INCLUDING)
81,"SHIPMENT DATE/TIME, REQUESTED FOR (AFTER AND INCLUDING)"
810,DOCUMENT RECEIVED
811,REBUILT
812,MARRIAGE
813,CUSTOMS ENTRY DATE
814,PAYMENT DUE DATE
815,MATURITY DATE
816,TRADE DATE
817,GALLONS PER MINUTE (GPM) TEST PERFORMED
818,BRITISH THERMAL UNIT (BTU) TEST PERFORMED
819,LAST ACCOUNTS FILED AT PUBLIC REGISTRATION AGENCY
82,PROMISED FOR SHIPMENT (AFTER AND INCLUDING)
820,REAL ESTATE TAX YEAR
821,FINAL RECONCILIATION VALUE ESTIMATE AS OF
822,MAP
823,OPINION
824,VERSION
825,ORIGINAL DUE DATE
826,INCUMBENCY PERIOD
827,AUDIENCE DEFICIENCY PERIOD
828,AIRED DATE
83,SCHEDULED FOR SHIPMENT (PRIOR TO AND INCLUDING)
830,SCHEDULE
831,PAID THROUGH DATE FOR MINIMUM PAYMENT
832,PAID THROUGH DATE FOR TOTAL PAYMENT
84,REQUESTED FOR SHIPMENT (PRIOR TO AND INCLUDING)
84,"SHIPMENT DATE/TIME, REQUESTED FOR (PRIOR TO AND INCLUDING)"
840,ELECTION
841,ENGINEERING DATA LIST
842,LAST PRODUCTION
843,NOT BEFORE
844,NOT AFTER
845,INITIAL CLAIM
846,BENEFITS PAID
847,WAGES EARNED
848,ADJUSTED START
849,ADJUSTED END
85,PROMISED FOR SHIPMENT (PRIOR TO AND INCLUDING)
85,"SHIPMENT DATE/TIME, PROMISED FOR (PRIOR TO AND INCLUDING)"
850,REVISED ADJUSTED START
851,REVISED ADJUSTED END
853,FIELD TEST
854,MORTGAGE NOTE DATE
855,ALTERNATIVE DUE DATE
856,FIRST PAYMENT CHANGE
857,FIRST RATE ADJUSTMENT
858,ALTERNATE BASE PERIOD
859,PRIOR NOTICE
86,SCHEDULED FOR SHIPMENT (WEEK OF)
860,APPOINTMENT EFFECTIVE
861,APPOINTMENT EXPIRATION
862,COMPANY TERMINATION
863,CONTINUING EDUCATION REQUIREMENT
864,DISTRIBUTOR EFFECTIVE
865,DISTRIBUTOR TERMINATION
866,EXAMINATION
867,INCORPORATION DISSOLUTION
868,LAST FOLLOW-UP
869,LICENSE EFFECTIVE
87,REQUESTED FOR SHIPMENT (WEEK OF)
870,LICENSE EXPIRATION
871,LICENSE RENEWAL
872,LICENSE REQUESTED
873,MAILED
874,PAPERWORK MAILED
875,PREVIOUS EMPLOYMENT
876,PREVIOUS EMPLOYMENT END
877,PREVIOUS EMPLOYMENT START
878,PREVIOUS RESIDENCE
879,PREVIOUS RESIDENCE END
88,PROMISED FOR SHIPMENT (WEEK OF)
880,PREVIOUS RESIDENCE START
881,REQUEST
882,RESIDENT LICENSE EFFECTIVE
883,RESIDENT LICENSE EXPIRATION
884,STATE TERMINATION
885,TEXAS LINE TERMINATION
89,INQUIRY
89,INQUIRY DATE
9,PROCESS
9,PROCESSING DATE/TIME
90,REPORT START
90,REPORT START DATE
900,ACCELERATION
901,ADJUSTED CONTESTABILITY
903,APPLICATION ENTRY
904,APPROVAL/OFFER
905,AUTOMATIC PREMIUM LOAN
906,COLLECTION
907,CONFINEMENT END
908,CONFINEMENT START
909,CONTESTABILITY
91,REPORT END
91,REPORT END DATE
910,FLAT EXTRA END
911,LAST ACTIVITY
912,LAST CHANGE
913,LAST EPISODE
914,LAST MEAL
915,LOAN
916,APPLICATION STATUS
917,MATURITY
918,MEDICAL INFORMATION SIGNATURE
919,MEDICAL INFORMATION SYSTEM
92,CONTRACT EFFECTIVE
92,CONTRACT EFFECTIVE DATE
920,NOTE
921,OFFER EXPIRATION
922,ORIGINAL RECEIPT
923,PLACEMENT
924,PLACEMENT PERIOD EXPIRATION
925,PROCESSING
926,RECAPTURE
927,RE-ENTRY
928,REISSUE
93,CONTRACT EXPIRATION
93,CONTRACT EXPIRY DATE
930,REQUALIFICATION
931,REINSURANCE EFFECTIVE
932,RESERVATION OF FACILITY
933,SETTLEMENT STATUS
934,TABLE RATING END
935,TERMINATION OF FACILITY
936,TREATMENT
937,DEPARTMENT OF LABOR WAGE DETERMINATION DATE
938,ORDER
939,RESOLVED
94,MANUFACTURE
94,PRODUCTION/MANUFACTURE DATE
940,EXECUTION DATE
941,CAPITATION PERIOD START
942,CAPITATION PERIOD END
943,LAST DATE FOR A GOVERNMENT AGENCY TO FILE A CLAIM
944,ADJUSTMENT PERIOD
945,ACTIVITY
946,MAIL BY
947,PREPARATION
948,PAYMENT INITIATED
949,PAYMENT EFFECTIVE
95,BILL OF LADING
95,BILL OF LADING DATE
950,APPLICATION
951,RECLASSIFICATION
952,RECLASSIFICATION (EXIT DATE)
953,POST-RECLASSIFICATION
954,POST-RECLASSIFICATION (FIRST REPORT CARD)
955,POST-RECLASSIFICATION (FIRST SEMI-ANNUAL)
956,POST-RECLASSIFICATION (SECOND SEMI-ANNUAL)
957,POST-RECLASSIFICATION (END OF SECOND YEAR)
96,DISCHARGE
96,DISCHARGE DATE/TIME
960,ADJUSTED DEATH BENEFIT
961,ANNIVERSARY
962,ANNUITIZATION
963,ANNUITY COMMENCEMENT DATE
964,BILL
965,CALENDAR ANNIVERSARY
966,CONTRACT MAILED
967,EARLY WITHDRAWAL
968,FISCAL ANNIVERSARY
969,INCOME
97,TRANSACTION CREATION
97,TRANSACTION CREATION DATE
970,INITIAL PREMIUM
971,INITIAL PREMIUM EFFECTIVE
972,LAST PREMIUM EFFECTIVE
973,MINIMUM REQUIRED DISTRIBUTION
974,NEXT ANNIVERSARY
975,NOTICE
976,NOTIFICATION OF DEATH
977,PARTIAL ANNUITIZATION
978,PLAN ANNIVERSARY
979,POLICY SURRENDER
98,BID (EFFECTIVE)
980,PRIOR CONTRACT ANNIVERSARY
981,PRIOR CONTRACT ISSUE
982,SIGNATURE RECEIVED
983,TAX
984,BENEFIT PERIOD
985,MONTH TO DATE
986,SEMIANNUAL ENDING
987,SURRENDER
988,PLAN OF TREATMENT PERIOD
989,PRIOR HOSPITALIZATION DATE(S) RELATED TO CURRENT SERVICE(S)
99,BID OPEN (DATE BIDS WILL BE OPENED)
990,ORIGINAL NAME CHANGE
992,DATE REQUESTED
993,REQUEST FOR QUOTATION
994,QUOTE
995,RECORDED DATE
996,REQUIRED DELIVERY
997,QUOTE TO BE RECEIVED BY
998,CONTINUATION OF PAY START DATE
999,DOCUMENT DATE
AA1,ESTIMATED POINT OF ARRIVAL
AA2,ESTIMATED POINT OF DISCHARGE
AA3,"CANCEL AFTER, EX COUNTRY"
AA4,"CANCEL AFTER, EX FACTORY"
AA5,"DO NOT SHIP BEFORE, EX COUNTRY"
AA6,"DO NOT SHIP BEFORE, EX FACTORY"
AA7,FINAL SCHEDULED PAYMENT
AA8,ACTUAL DISCHARGE
AA9,ADDRESS PERIOD
AAA,ARRIVAL IN COUNTRY
AAB,CITATION
AAC,SUSPENSION EFFECTIVE
AAD,CRIME
AAE,DISCHARGE - PLANNED
AAF,DRAFT
AAG,DUE DATE
AAH,EVENT
AAI,FIRST INVOLVEMENT
AAJ,GUARANTEE PERIOD
AAK,INCOME INCREASE PERIOD
AAL,INSTALLMENT DATE
AAM,LAST CIVILIAN FLIGHT
AAN,LAST FLIGHT
AAO,LAST INSURANCE MEDICAL
AAP,LAST MILITARY FLIGHT
AAQ,LAST PHYSICAL
AAR,LICENSE
AAS,MEDICAL CERTIFICATE
AAT,MEDICATION
AAU,NET WORTH DATE
AAV,NEXT ACTIVITY
AAW,OWNERSHIP CHANGE
AAX,OWNERSHIP PERIOD
AAY,RATE DATE
AAZ,REQUESTED CONTRACT
AB1,REQUESTED OFFER
AB2,SALES PERIOD
AB3,TAX YEAR
AB4,TIME PERIOD
AB5,TRAVEL
AB6,TREATMENT END
AB7,TREATMENT START
AB8,TRUST
AB9,WORST TIME TO CALL
ABA,REGISTRATION
ABB,REVOKED
ABC,ESTIMATED DATE OF BIRTH
ABD,LAST ANNUAL REPORT
ABE,LEGAL ACTION STARTED
ABF,LIEN
ABG,PAYMENT PERIOD
ABH,PROFIT PERIOD
ABI,REGISTERED
ABK,CONSOLIDATED
ABL,BOARD OF DIRECTORS NOT AUTHORIZED AS OF
ABM,BOARD OF DIRECTORS INCOMPLETE AS OF
ABN,MANAGER NOT REGISTERED AS OF
ABO,CITIZENSHIP CHANGE
ABP,PARTICIPATION
ABQ,CAPITALIZATION
ABR,REGISTRATION OF BOARD OF DIRECTORS
ABS,CEASED OPERATIONS
ABT,SATISFIED
ABU,TERMS MET
ABV,ASSET DOCUMENTATION EXPIRATION
ABW,CREDIT DOCUMENTATION EXPIRATION
ABX,INCOME DOCUMENTATION EXPIRATION
ABY,PRODUCT HELD UNTIL
ACA,IMMIGRATION DATE
ACB,ESTIMATED IMMIGRATION DATE
ACC,CURRENT DISABILITY PERIOD START
ACD,CURRENT DISABILITY PERIOD END
ACE,CURRENT DISABILITY PERIOD LAST DAY WORKED
ACF,BENEFIT TYPE GROSS WEEKLY AMOUNT EFFECTIVE
ACG,BENEFIT TYPE NET WEEKLY AMOUNT EFFECTIVE
ACH,BENEFIT TYPE PERIOD START
ACI,BENEFIT TYPE PERIOD END
ACJ,BENEFIT DEBIT START
ACK,ACKNOWLEDGMENT
ACL,BENEFIT DEBIT END
ACM,BENEFIT CREDIT START
ACN,BENEFIT CREDIT END
ACO,BENEFIT TRANSFER START
ACP,BENEFIT TRANSFER END
ACQ,WAGE EFFECTIVE
ACR,FULL DENIAL EFFECTIVE
ACS,FULL DENIAL RESCISSION
ACT,PAYMENT ISSUE
ACU,PAYMENT PERIOD START
ACV,PAYMENT PERIOD END
ACW,EMPLOYER REPORTED INJURY TO CLAIM ADMINISTRATOR
ACX,SURVEY YEAR
ACZ,CONTROVERT DATE
ADA,BILLED THROUGH
ADB,BUSINESS CONTROL CHANGE
ADC,COURT REGISTRATION
ADD,ANNUAL REPORT DUE
ADE,CLAIM NOTIFICATION RECEIVED
ADF,CONVERSION PRIVILEGE END
ADG,DIVIDEND APPLIED
ADH,IN-FORCE
ADI,PAID-UP
ADJ,PREMIUM CHANGE
ADK,POLICY EFFECTIVE ON OR BEFORE
ADL,ASSET AND LIABILITY SCHEDULE
ADM,ANNUAL REPORT MAILED
ADN,POLICY EFFECTIVE ON OR AFTER
ADR,ANNUAL REPORT FILED
ADS,AUDIT PERIOD AFTER SPLIT DATE
ADT,AUDIT PERIOD PRIOR TO SPLIT DATE
ADU,EXPOSURE SOURCE PERIOD
ADV,SUBCONTRACTOR PERIOD OF HIRE
ADW,DIVORCE
ADX,POWER OF ATTORNEY
ADY,UNIFORM GIFTS TO MINORS ACCOUNT ESTABLISHED
AEA,MEDICARE PART A ELIGIBILITY BEGIN DATE
AEB,MEDICARE PART A ELIGIBILITY END DATE
AEC,MEDICARE PART A COVERAGE EFFECTIVE DATE
AED,MEDICARE PART A TERMINATION DATE
AEE,MEDICARE PART B ELIGIBILITY BEGIN DATE
AEF,MEDICARE PART B ELIGIBILITY END DATE
AEG,MEDICARE PART B COVERAGE EFFECTIVE DATE
AEH,MEDICARE PART B TERMINATION DATE
AEI,LOADING PERIOD
AEK,DATE ON WHICH ASSETS JUDGED INSUFFICIENT TO PAY CREDITORS
AEL,EMPLOYEES TEMPORARILY LAID OFF BEGIN PERIOD
AEM,EMPLOYEES TEMPORARILY LAID OFF END PERIOD
AEN,FIRST PUBLISHED
AEO,FORECAST PERIOD START
AEP,FORECAST PERIOD END
AEQ,INVESTIGATION START
AER,INVESTIGATION END
AES,LAST PUBLISHED
AET,LATEST BALANCE SHEET
AEU,SHARE PRICE
AEV,STOP DISTRIBUTION
AEW,MAXIMUM CREDIT DATE
AEX,FOUNDING DATE
AEY,REPAYMENT PLAN START DATE
ARD,ANNUAL REPORT DELINQUENCY
AWH,WITHHELD DATE
BAA,COMPLIANCE AUDIT
BAB,CONTRACTOR SAFETY PERFORMANCE EVALUATION
BAC,CONTRACTOR SAFETY PROCEDURES REVIEW
BAD,DATE OF EQUIPMENT INSPECTION
BAE,DATE OF SAFETY INSPECTION
BAF,EMPLOYEES PARTICIPATION PLAN REVIEW
BAG,EXPECTED COMPLETION OF CHANGES RESULTING FROM
BAH,EXPECTED COMPLETION OF CHANGES RESULTING FROM
BAI,EXPECTED COMPLETION OF CHANGES RESULTING FROM HAZARD REVIEW
BAJ,HAZARD REVIEW COMPLETION
BAK,HOT WORK PERMIT PROCEDURES REVIEW
BAL,INVESTIGATION
BAM,MAINTENANCE PROCEDURES REVIEW
BAN,MANAGEMENT OF CHANGE PROCEDURES REVIEW
BAO,OPERATING PROCEDURES REVIEW
BAP,SAFETY INFORMATION REVIEW
BAQ,TRAINING
BAR,TRAINING PROGRAM REVIEW
BIP,BEGINNING OF INTEREST PAID AFTER CLAIM
CAD,CHANGED ACCOUNTING DATE
CCR,CUSTOMS CARGO RELEASE
CDD,CONTRACT DEFINITIZATION DATE
CDT,MAINTENANCE COMMENT
CEA,FORMATION
CEB,CONTINUANCE
CEC,MERGER
CED,YEAR DUE
CEE,NEXT ANNUAL MEETING
CEF,END OF LAST FISCAL YEAR
CEH,YEAR BEGINNING
CEJ,STARTED DOING BUSINESS
CEK,SWORN AND SUBSCRIBED
CEL,CALENDAR YEAR
CEM,ASSET
CEN,INACTIVITY
CEO,HIGH CAPITAL YEAR
CLO,CLOSING DATE OF FIRST BALANCE SHEET
CLU,CLOSED UNTIL
COM,COMPLIANCE
CON,CONVERTED INTO HOLDING COMPANY
CRV,CLAIM REVISED
CUR,CURRENT LIST
DAF,ACCOUNT FROZEN
DDO,DECLARATION
DEE,DEED NOT AVAILABLE
DEL,DELETE
DET,DETRIMENTAL INFORMATION RECEIVED
DFF,DEFERRAL
DFS,DEPARTURE FROM SPECIFICATION
DIL,DEED IN LIEU (DIL) APPROVED
DIP,DELAYED INTEREST PAID THROUGH
DIS,DISPOSITION
DLC,DATE OF LAST CONTACT
DOA,DATE OF ABANDONMENT
DOD,DATE OF DELINQUENCY
DOI,DELIVERY ORDER ISSUED
DOR,REPOSSESSION
DSP,DISPOSAL
DTC,DEED AND TITLE RECEIVED
DTQ,DEED AND TITLE REQUESTED
E01,TENURE DECISION
E02,MOST RECENT POSITION CHANGE
E03,FEE PAYMENT
E04,START DATE FOR CONTINUOUS EMPLOYMENT
E05,START DATE FOR CURRENT POSITION
E06,START DATE FOR ORIGINAL POSITION
E07,FISCAL YEAR
ECD,ESTIMATED CONSTRUCTION DATE
ECF,ESTIMATED COMPLETION - FIRST PRIOR MONTH
ECS,ESTIMATED COMPLETION - SECOND PRIOR MONTH
ECT,ESTIMATED COMPLETION - THIRD PRIOR MONTH
EDA,AFFIRMED
EDB,AUCTION
EDC,AUTHORIZED
EDD,CONTRIBUTION
EDE,EXECUTED
EDF,FORGIVEN
EDG,PRESENTED
EDH,LEGISLATIVE SESSION
EDI,ORGANIZED
EDJ,PLEDGED
EDK,PRIMARY ELECTION
EDL,QUALIFIED
EDM,REFUNDED
EDN,RESCINDED
EDO,RESTRUCTURED FROM
EDP,VOTE
EKD,EMPLOYER KNOWLEDGE OF THE DISABILITY
EPP,ESTIMATE PREPARATION
ESC,ESTIMATE COMMENT
