Value,Description
RJ,REAR AXLE REAR DRIVEN SERIAL NUMBER
RK,RACK NUMBER
RL,RATE DETAIL CARD
RM,RELATED MODEL NUMBER
RN,RELEASE NUMBER
RO,ROLL NUMBER
RP,REPLACED PART NUMBER
RQ,AUTOMOBILE RENTAL CHARGE ITEM CODE
RR,REPLACEMENT PRODUCT NUMBER
RS,SET NUMBER
RT,REEL TYPE
RU,RUN NUMBER
RV,REPAIR TAG NUMBER
RW,RELATIVE VALUE UNITS
RY,RECORD KEEPING OR MODEL YEAR
RZ,RELATED MODEL TYPE
S1,SHIPPER'S ITEM NUMBER
S2,SECOND PRIOR IDENTIFIER
S3,PHASE
S4,LABORATORY SAMPLE IDENTIFICATION
S5,STATE SAMPLE IDENTIFICATION
S6,PREVIOUS SAMPLE IDENTIFICATION
S7,SOURCE OF DEPOSIT CODE
S8,SOURCE OF LEAD CODE
SA,SCHEMATIC DIAGRAM REFERENCE NUMBER
SB,SUBMISSION NUMBER
SC,SELLER'S DATE CODE
SD,SUPPLIER COMPANY REGISTRY NUMBER
SE,SECTION PRINT NUMBER
SF,SURFACE FINISH
SG,SEAT SERIAL NUMBER
SH,SERVICE REQUESTED
SI,STANDARD INDUSTRIAL CLASSIFICATION CODE
SJ,RELIGIOUS RETAIL NON-BOOK ITEM
SK,STOCK KEEPING UNIT (SKU)
SL,SELLER'S LOT NUMBER
SM,NATIONAL RETAIL FEDERATION SIZE CODE
SN,SERIAL NUMBER
SO,SYSTEM IDENTIFIER
SP,SUPERSEDED PURCHASE ORDER NUMBER
SQ,ROLL SEQUENCE NUMBER
SR,SUBSTITUTE PRODUCT NUMBER
SS,SUPERSEDED PART NUMBER
ST,STYLE NUMBER
SU,SIDE UP/SIDE DOWN
SV,SERVICE RENDERED
SW,STOCK NUMBER
SX,SLEEPER BOX KEY NUMBER
SY,SLEEPER BOX SERIAL NUMBER
SZ,VENDOR ALPHANUMERIC SIZE CODE
T2,TEX
T3,THIRD PRIOR IDENTIFIER
TA,PIPELINE TRANSACTION CODE
TB,ASSOCIATION FOR FINANCIAL PROFESSIONALS SERVICE CODE AND BANK SER
TC,TELECOMMUNICATIONS CIRCUIT ID
TD,TREATMENT CODES
TE,ASSOCIATION FOR FINANCIAL PROFESSIONALS SERVICE CODE
TF,THE AIR CARGO TARIFF (TACT) COMMODITY CODE
TG,AUTOMATIC TRANSMISSION SERIAL NUMBER
TH,TRANSFER CASE SERIAL NUMBER
TI,TRADE IN IDENTIFIER
TJ,AUXILIARY TRANSMISSION SERIAL NUMBER
TK,"TRANSMISSION, AUXILLARY"
TM,TELEPHONE INDUSTRY MANUFACTURER CODE
TN,RAILROAD-OWNED UNIT TRAIN NUMBER
TP,PRODUCT TYPE CODE
TR,TRUCK BODY SERIAL NUMBER
TS,TRANSMISSION SERIAL NUMBER
TT,TYPE SELVAGE
TU,TESTED MATERIAL IDENTIFICATION NUMBER
TV,LINE OF BUSINESS
TW,PROGRAM CODE
TX,FEDERAL AVIATION ADMINISTRATION (FAA) SERVICE BULLETIN NUMBER
TY,TELECOMMUNICATIONS INDUSTRY SERVICE CODE
TZ,PROGRAM DESCRIPTION IDENTIFIER
U2,U.P.C. SHIPPING CONTAINER CODE (1-2-5-5)
U3,UNITED NATIONS COMMON CODING SYSTEM (UNCCS)
U5,BROKER PRICE OPINION SERVICE
U6,REAL ESTATE PROPERTY INFORMATION SERVICE
UA,U.P.C./EAN CASE CODE (2-5-5)
UB,U.P.C./EAN MULTIPACK CODE
UC,PRODUCT VARIANT
UD,U.P.C./EAN CONSUMER PACKAGE CODE (2-5-5)
UE,U.P.C./EAN MODULE CODE (2-5-5)
UF,USER-DEFINED SHIPPING CONTAINER IDENTIFIER
UG,DRUG U.P.C. CONSUMER PACKAGE CODE (1-4-6-1)
UH,DRUG U.P.C. SHIPPING CONTAINER CODE (1-2-4-6-1)
UI,U.P.C. CONSUMER PACKAGE CODE (1-5-5)
UJ,U.P.C./EAN COUPON CODE (2-5-5)
UK,GTIN 14-DIGIT DATA STRUCTURE
UL,U.P.C. COUPON CODE (1-5-5-1)
UM,"UNIVERSAL VENDOR MARKING, SHORT CODE (UVM; U LINE)"
UN,U.P.C. CASE CODE NUMBER (1-1-5-5)
UO,EAN.UCC SERIAL SHIPPING CONTAINER CODE (SSCC)
UP,UCC - 12
UQ,UNITED NATIONS (UN) NUMBER (DANGEROUS GOODS)
UR,UCC/EAN-128 COUPON EXTENDED CODE
US,UNIFORM STOCK SYMBOL SYSTEM CODE NUMBER
UT,COMPANY-OWNED UNIT TRAIN NUMBER
UV,"UNIVERSAL VENDOR MARKING, LONG CODE (UVM; R,P,M LINES)"
UX,UNIVERSAL PRODUCT NUMBER
VA,VENDOR'S STYLE NUMBER
VB,VENDOR'S ENGINEERING CHANGE LEVEL NUMBER
VC,VENDOR'S (SELLER'S) CATALOG NUMBER
VE,VENDOR COLOR
VI,VARY ITEM PRODUCT NUMBER
VM,VEHICLE MAINTENANCE REPORTING STANDARDS
VN,VENDOR'S (SELLER'S) ITEM NUMBER
VO,VENDOR'S ORDER NUMBER
VP,VENDOR'S (SELLER'S) PART NUMBER
VS,VENDOR'S SUPPLEMENTAL ITEM NUMBER
VT,VINTAGE
VU,VENDOR'S BASIC UNIT NUMBER
VV,MOTOR VEHICLE ID NUMBER
VX,VENDOR'S SPECIFICATION NUMBER
W1,END ITEM SERIAL NUMBER
W2,WORK UNIT NUMBER
W5,RECLAMATION PROCESS
W6,WOOLEN RUN
W7,WOOLEN CUT
WA,RANDOM WEIGHT AGGREGATION CODE
WB,CAR CLASS CODE
WC,WORLD CODE
WD,AIRLINE FLIGHT CODE
WE,FARE BASIS CODE
WF,SERVICE CLASS CODE
WG,STOP OVER CODE
WJ,TELECOM SERVICE TYPE
WK,ADVANCED BILLING CONCEPTS (ABC) CODES
WL,WAFER LOT IDENTIFIER
WR,YARN COUNT WORSTED
WS,WHEEL CHAIR LIFT SERIAL NUMBER
XA,PREFERRED PART NUMBER
XC,EXPENDABLE CONTAINER IDENTIFICATION
XP,PREFERRED NATIONAL STOCK NUMBER
XQ,PREFERRED MANUFACTURER
XZ,CONTRACTOR ESTABLISHMENT CODE
YP,PUBLICATION NUMBER
ZB,COMMERCIAL AND GOVERNMENT ENTITY (CAGE) CODE
ZR,SERVICE CONTROL IDENTIFICATION
ZZ,MUTUALLY DEFINED
ZZZ,MUTUALLY DEFINED
