Value,Description
909,CONTESTABILITY
91,REPORT END
910,FLAT EXTRA END
911,LAST ACTIVITY
912,LAST CHANGE
913,LAST EPISODE
914,LAST MEAL
915,LOAN
916,APPLICATION STATUS
917,MATURITY
918,MEDICAL INFORMATION SIGNATURE
919,MEDICAL INFORMATION SYSTEM
92,CONTRACT EFFECTIVE
920,NOTE
921,OFFER EXPIRATION
922,ORIGINAL RECEIPT
923,PLACEMENT
924,PLACEMENT PERIOD EXPIRATION
925,PROCESSING
926,RECAPTURE
927,RE-ENTRY
928,REISSUE
93,CONTRACT EXPIRATION
930,REQUALIFICATION
931,REINSURANCE EFFECTIVE
932,RESERVATION OF FACILITY
933,SETTLEMENT STATUS
934,TABLE RATING END
935,TERMINATION OF FACILITY
936,TREATMENT
937,DEPARTMENT OF LABOR WAGE DETERMINATION DATE
938,ORDER
939,RESOLVED
94,MANUFACTURE
940,EXECUTION DATE
941,CAPITATION PERIOD START
942,CAPITATION PERIOD END
943,LAST DATE FOR A GOVERNMENT AGENCY TO FILE A CLAIM
944,ADJUSTMENT PERIOD
945,ACTIVITY
946,MAIL BY
947,PREPARATION
948,PAYMENT INITIATED
949,PAYMENT EFFECTIVE
95,BILL OF LADING
950,APPLICATION
951,RECLASSIFICATION
952,RECLASSIFICATION (EXIT DATE)
953,POST-RECLASSIFICATION
954,POST-RECLASSIFICATION (FIRST REPORT CARD)
955,POST-RECLASSIFICATION (FIRST SEMI-ANNUAL)
956,POST-RECLASSIFICATION (SECOND SEMI-ANNUAL)
957,POST-RECLASSIFICATION (END OF SECOND YEAR)
96,DISCHARGE
960,ADJUSTED DEATH BENEFIT
961,ANNIVERSARY
962,ANNUITIZATION
963,ANNUITY COMMENCEMENT DATE
964,BILL
965,CALENDAR ANNIVERSARY
966,CONTRACT MAILED
967,EARLY WITHDRAWAL
968,FISCAL ANNIVERSARY
969,INCOME
97,TRANSACTION CREATION
970,INITIAL PREMIUM
971,INITIAL PREMIUM EFFECTIVE
972,LAST PREMIUM EFFECTIVE
973,MINIMUM REQUIRED DISTRIBUTION
974,NEXT ANNIVERSARY
975,NOTICE
976,NOTIFICATION OF DEATH
977,PARTIAL ANNUITIZATION
978,PLAN ANNIVERSARY
979,POLICY SURRENDER
98,BID (EFFECTIVE)
980,PRIOR CONTRACT ANNIVERSARY
981,PRIOR CONTRACT ISSUE
982,SIGNATURE RECEIVED
983,TAX
984,BENEFIT PERIOD
985,MONTH TO DATE
986,SEMIANNUAL ENDING
987,SURRENDER
988,PLAN OF TREATMENT PERIOD
989,PRIOR HOSPITALIZATION DATE(S) RELATED TO CURRENT SERVICE(S)
99,BID OPEN (DATE BIDS WILL BE OPENED)
990,ORIGINAL NAME CHANGE
992,DATE REQUESTED
993,REQUEST FOR QUOTATION
994,QUOTE
995,RECORDED DATE
996,REQUIRED DELIVERY
997,QUOTE TO BE RECEIVED BY
998,CONTINUATION OF PAY START DATE
999,DOCUMENT DATE
AA1,ESTIMATED POINT OF ARRIVAL
AA2,ESTIMATED POINT OF DISCHARGE
AA3,"CANCEL AFTER, EX COUNTRY"
AA4,"CANCEL AFTER, EX FACTORY"
AA5,"DO NOT SHIP BEFORE, EX COUNTRY"
AA6,"DO NOT SHIP BEFORE, EX FACTORY"
AA7,FINAL SCHEDULED PAYMENT
AA8,ACTUAL DISCHARGE
AA9,ADDRESS PERIOD
AAA,ARRIVAL IN COUNTRY
AAB,CITATION
AAC,SUSPENSION EFFECTIVE
AAD,CRIME
AAE,DISCHARGE - PLANNED
AAF,DRAFT
AAG,DUE DATE
AAH,EVENT
AAI,FIRST INVOLVEMENT
AAJ,GUARANTEE PERIOD
AAK,INCOME INCREASE PERIOD
AAL,INSTALLMENT DATE
AAM,LAST CIVILIAN FLIGHT
AAN,LAST FLIGHT
AAO,LAST INSURANCE MEDICAL
AAP,LAST MILITARY FLIGHT
AAQ,LAST PHYSICAL
AAR,LICENSE
AAS,MEDICAL CERTIFICATE
AAT,MEDICATION
AAU,NET WORTH DATE
AAV,NEXT ACTIVITY
AAW,OWNERSHIP CHANGE
AAX,OWNERSHIP PERIOD
AAY,RATE DATE
AAZ,REQUESTED CONTRACT
AB1,REQUESTED OFFER
AB2,SALES PERIOD
AB3,TAX YEAR
AB4,TIME PERIOD
AB5,TRAVEL
AB6,TREATMENT END
AB7,TREATMENT START
AB8,TRUST
AB9,WORST TIME TO CALL
ABA,REGISTRATION
ABB,REVOKED
ABC,ESTIMATED DATE OF BIRTH
ABD,LAST ANNUAL REPORT
ABE,LEGAL ACTION STARTED
ABF,LIEN
ABG,PAYMENT PERIOD
ABH,PROFIT PERIOD
ABI,REGISTERED
ABK,CONSOLIDATED
ABL,BOARD OF DIRECTORS NOT AUTHORIZED AS OF
ABM,BOARD OF DIRECTORS INCOMPLETE AS OF
ABN,MANAGER NOT REGISTERED AS OF
ABO,CITIZENSHIP CHANGE
ABP,PARTICIPATION
ABQ,CAPITALIZATION
ABR,REGISTRATION OF BOARD OF DIRECTORS
ABS,CEASED OPERATIONS
ABT,SATISFIED
ABU,TERMS MET
ABV,ASSET DOCUMENTATION EXPIRATION
ABW,CREDIT DOCUMENTATION EXPIRATION
ABX,INCOME DOCUMENTATION EXPIRATION
ABY,PRODUCT HELD UNTIL
ACA,IMMIGRATION DATE
ACB,ESTIMATED IMMIGRATION DATE
ACC,CURRENT DISABILITY PERIOD START
ACD,CURRENT DISABILITY PERIOD END
ACE,CURRENT DISABILITY PERIOD LAST DAY WORKED
ACF,BENEFIT TYPE GROSS WEEKLY AMOUNT EFFECTIVE
ACG,BENEFIT TYPE NET WEEKLY AMOUNT EFFECTIVE
ACH,BENEFIT TYPE PERIOD START
ACI,BENEFIT TYPE PERIOD END
ACJ,BENEFIT DEBIT START
ACK,ACKNOWLEDGMENT
ACL,BENEFIT DEBIT END
ACM,BENEFIT CREDIT START
ACN,BENEFIT CREDIT END
ACO,BENEFIT TRANSFER START
ACP,BENEFIT TRANSFER END
ACQ,WAGE EFFECTIVE
ACR,FULL DENIAL EFFECTIVE
ACS,FULL DENIAL RESCISSION
ACT,PAYMENT ISSUE
ACU,PAYMENT PERIOD START
ACV,PAYMENT PERIOD END
ACW,EMPLOYER REPORTED INJURY TO CLAIM ADMINISTRATOR
ACX,SURVEY YEAR
ACZ,CONTROVERT DATE
ADA,BILLED THROUGH
ADB,BUSINESS CONTROL CHANGE
ADC,COURT REGISTRATION
ADD,ANNUAL REPORT DUE
ADE,CLAIM NOTIFICATION RECEIVED
ADF,CONVERSION PRIVILEGE END
ADG,DIVIDEND APPLIED
ADH,IN-FORCE
ADI,PAID-UP
ADJ,PREMIUM CHANGE
ADK,POLICY EFFECTIVE ON OR BEFORE
ADL,ASSET AND LIABILITY SCHEDULE
ADM,ANNUAL REPORT MAILED
ADN,POLICY EFFECTIVE ON OR AFTER
ADR,ANNUAL REPORT FILED
ADS,AUDIT PERIOD AFTER SPLIT DATE
ADT,AUDIT PERIOD PRIOR TO SPLIT DATE
ADU,EXPOSURE SOURCE PERIOD
ADV,SUBCONTRACTOR PERIOD OF HIRE
ADW,DIVORCE
ADX,POWER OF ATTORNEY
ADY,UNIFORM GIFTS TO MINORS ACCOUNT ESTABLISHED
AEA,MEDICARE PART A ELIGIBILITY BEGIN DATE
AEB,MEDICARE PART A ELIGIBILITY END DATE
AEC,MEDICARE PART A COVERAGE EFFECTIVE DATE
AED,MEDICARE PART A TERMINATION DATE
AEE,MEDICARE PART B ELIGIBILITY BEGIN DATE
AEF,MEDICARE PART B ELIGIBILITY END DATE
AEG,MEDICARE PART B COVERAGE EFFECTIVE DATE
AEH,MEDICARE PART B TERMINATION DATE
AEI,LOADING PERIOD
AEK,DATE ON WHICH ASSETS JUDGED INSUFFICIENT TO PAY CREDITORS
AEL,EMPLOYEES TEMPORARILY LAID OFF BEGIN PERIOD
AEM,EMPLOYEES TEMPORARILY LAID OFF END PERIOD
AEN,FIRST PUBLISHED
AEO,FORECAST PERIOD START
AEP,FORECAST PERIOD END
AEQ,INVESTIGATION START
AER,INVESTIGATION END
AES,LAST PUBLISHED
AET,LATEST BALANCE SHEET
AEU,SHARE PRICE
AEV,STOP DISTRIBUTION
AEW,MAXIMUM CREDIT DATE
AEX,FOUNDING DATE
AEY,REPAYMENT PLAN START DATE
ARD,ANNUAL REPORT DELINQUENCY
AWH,WITHHELD DATE
BAA,COMPLIANCE AUDIT
BAB,CONTRACTOR SAFETY PERFORMANCE EVALUATION
BAC,CONTRACTOR SAFETY PROCEDURES REVIEW
BAD,DATE OF EQUIPMENT INSPECTION
BAE,DATE OF SAFETY INSPECTION
BAF,EMPLOYEES PARTICIPATION PLAN REVIEW
BAG,EXPECTED COMPLETION OF CHANGES RESULTING FROM
BAH,EXPECTED COMPLETION OF CHANGES RESULTING FROM
BAI,EXPECTED COMPLETION OF CHANGES RESULTING FROM HAZARD REVIEW
BAJ,HAZARD REVIEW COMPLETION
BAK,HOT WORK PERMIT PROCEDURES REVIEW
BAL,INVESTIGATION
BAM,MAINTENANCE PROCEDURES REVIEW
BAN,MANAGEMENT OF CHANGE PROCEDURES REVIEW
BAO,OPERATING PROCEDURES REVIEW
BAP,SAFETY INFORMATION REVIEW
BAQ,TRAINING
BAR,TRAINING PROGRAM REVIEW
BIP,BEGINNING OF INTEREST PAID AFTER CLAIM
CAD,CHANGED ACCOUNTING DATE
CCR,CUSTOMS CARGO RELEASE
CDD,CONTRACT DEFINITIZATION DATE
CDT,MAINTENANCE COMMENT
CEA,FORMATION
CEB,CONTINUANCE
CEC,MERGER
CED,YEAR DUE
CEE,NEXT ANNUAL MEETING
CEF,END OF LAST FISCAL YEAR
CEH,YEAR BEGINNING
CEJ,STARTED DOING BUSINESS
CEK,SWORN AND SUBSCRIBED
CEL,CALENDAR YEAR
CEM,ASSET
CEN,INACTIVITY
CEO,HIGH CAPITAL YEAR
CLO,CLOSING DATE OF FIRST BALANCE SHEET
CLU,CLOSED UNTIL
COM,COMPLIANCE
CON,CONVERTED INTO HOLDING COMPANY
CRV,CLAIM REVISED
CUR,CURRENT LIST
DAF,ACCOUNT FROZEN
DDO,DECLARATION
DEE,DEED NOT AVAILABLE
DEL,DELETE
DET,DETRIMENTAL INFORMATION RECEIVED
DFF,DEFERRAL
DFS,DEPARTURE FROM SPECIFICATION
DIL,DEED IN LIEU (DIL) APPROVED
DIP,DELAYED INTEREST PAID THROUGH
DIS,DISPOSITION
DLC,DATE OF LAST CONTACT
DOA,DATE OF ABANDONMENT
DOD,DATE OF DELINQUENCY
DOI,DELIVERY ORDER ISSUED
DOR,REPOSSESSION
DSP,DISPOSAL
DTC,DEED AND TITLE RECEIVED
DTQ,DEED AND TITLE REQUESTED
E01,TENURE DECISION
E02,MOST RECENT POSITION CHANGE
E03,FEE PAYMENT
E04,START DATE FOR CONTINUOUS EMPLOYMENT
E05,START DATE FOR CURRENT POSITION
E06,START DATE FOR ORIGINAL POSITION
E07,FISCAL YEAR
ECD,ESTIMATED CONSTRUCTION DATE
ECF,ESTIMATED COMPLETION - FIRST PRIOR MONTH
ECS,ESTIMATED COMPLETION - SECOND PRIOR MONTH
ECT,ESTIMATED COMPLETION - THIRD PRIOR MONTH
EDA,AFFIRMED
EDB,AUCTION
EDC,AUTHORIZED
EDD,CONTRIBUTION
EDE,EXECUTED
EDF,FORGIVEN
EDG,PRESENTED
EDH,LEGISLATIVE SESSION
EDI,ORGANIZED
EDJ,PLEDGED
EDK,PRIMARY ELECTION
EDL,QUALIFIED
EDM,REFUNDED
EDN,RESCINDED
EDO,RESTRUCTURED FROM
EDP,VOTE
EKD,EMPLOYER KNOWLEDGE OF THE DISABILITY
EPP,ESTIMATE PREPARATION
ESC,ESTIMATE COMMENT
ESF,ESTIMATED START - FIRST PRIOR MONTH
ESS,ESTIMATED START - SECOND PRIOR MONTH
EST,ESTIMATED START - THIRD PRIOR MONTH
ETP,EARLIEST FILING PERIOD
EXO,EXPOSURE
EXP,EXPORT
FFI,FINANCIAL INFORMATION
FFO,FIRST ORDER
FIA,FINAL INTEREST ACCRUAL
FPE,FUNDING PERIOD - END
FPS,FUNDING PERIOD - START
GRD,GRADUATED
ICF,CONVERTED TO ELECTRONIC DATE
IDG,INSOLVENCY DISCHARGE GRANTED
IFH,INITIAL FEDERAL HOUSING AUTHORITY CLAIM PAYMENT
III,INCORPORATION
IMP,IMPORT
INC,INCIDENT
INT,INACTIVE UNTIL
IPS,INTEREST ON PRESALE START
IVA,INITIAL VETERANS ADMINISTRATION CLAIM PAYMENT
KEV,KEY EVENT FISCAL YEAR
KEW,KEY EVENT CALENDAR YEAR
LAM,LAST ANNUAL MEETING
LAS,LAST CHECK FOR BALANCE SHEET UPDATE
LCC,LAST CAPITAL CHANGE
LEA,LETTER OF AGREEMENT
LEL,LETTER OF LIABILITY
LIQ,LIQUIDATION
LLP,LOW PERIOD
LOG,EQUIPMENT LOG ENTRY
LPC,LIST PRICE CHANGE
LSC,LEGAL STRUCTURE CHANGE
LTP,LATEST FILING PERIOD
MRR,METER READING
MSD,LATEST MATERIAL SAFETY DATA SHEET DATE
NAM,PRESENT NAME
NFD,NEGOTIATED FINISH
NOD,NOTICE OF DELINQUENCY (NOD) RECEIVED
NRG,NOT REGISTERED
NSD,NEGOTIATED START
ORG,ORIGINAL LIST
PBC,PRESENT CONTROL
PCP,PRIMARY COVERAGE CLAIM PAID
PCS,PRIMARY COVERAGE CLAIM SUBMISSION
PDE,PARTIAL DENIAL EFFECTIVE
PDR,PARTIAL DENIAL RESCISSION
PDV,PRIVILEGE DETAILS VERIFICATION
PLS,PRESENT LEGAL STRUCTURE
PPC,POOL POLICY CLAIM SUBMISSION
PPD,POST PAID DATE
PPP,PEAK PERIOD
PRD,PREVIOUSLY REPORTED DATE OF BIRTH
PRR,PRESENTED TO RECEIVERS
PSA,PROPERTY SALE APPROVED
PSC,PROPERTY SALE CLOSED
PSF,PROPERTY SALE CONFIRMATION
PTD,PAID TO DATE
PTO,PLAN TO OBSOLETE
RAP,RECEIVER APPOINTED
RES,RESIGNED
RFD,REQUESTED FINISH
RFF,RECOVERY FINISH
RFO,REFERRED FROM
RNT,RENT SURVEY
RRM,RECEIVED IN THE MAIL
RRT,REVOCATION
RSD,REQUESTED START
RSS,RECOVERY START
RTO,REFERRED TO
SCV,SOCIAL SECURITY CLAIMS VERIFICATION
SDD,SOLE DIRECTORSHIP DATE
SFH,SUBSEQUENT FEDERAL HOUSING AUTHORITY CLAIM PAYMENT
STN,TRANSITION
SVA,SUBSEQUENT VETERANS ADMINISTRATION CLAIM PAYMENT
TSR,TRADE STYLE REGISTERED
TSS,TRIAL STARTED
TST,TRIAL SET
VAT,VALUE ADDED TAX (VAT) CLAIMS VERIFICATION
VLU,VALID UNTIL
W01,SAMPLE COLLECTED
W02,STATUS CHANGE
W03,CONSTRUCTION START
W05,RECOMPLETION
W06,LAST LOGGED
W07,WELL LOG RUN
W08,SURFACE CASING AUTHORITY APPROVAL
W09,REACHED TOTAL DEPTH
W10,SPACING ORDER UNIT ASSIGNED
W11,RIG ARRIVAL
W12,LOCATION EXCEPTION ORDER NUMBER ASSIGNED
W13,SIDETRACKED WELLBORE
WAA,TIME EMPLOYEE BEGAN WORK
WAY,WAYBILL
YXX,PROGRAMMED FISCAL YEAR
YXY,PROGRAMMED CALENDAR YEAR
ZZZ,MUTUALLY DEFINED
