Value,Description
G200,REEL DEPOSIT
G210,REEL
G220,REFRIGERATION
G230,REFRIGERATION/MECHANICAL DETENTION
G240,REFUND
G250,REFURBISHING CHARGE
G260,REGAIN
G270,REGISTRATION OF EXPORT FOR REENTRY
G280,REGISTRATION OF EXPORT SHIPMENTS
G290,REGULATORY FEE
G300,REGULATORY REQUIRED REFUND
G310,RELIABILITY CHARGE
G320,RELINQUISHMENT CHARGE
G322,RELIQUIDATION ANTI-DUMPING DUTY
G324,RELIQUIDATION COUNTERVAILING DUTY
G326,RELIQUIDATION TAX AMOUNT
G328,RELIQUIDATION TOTAL DUE U.S. CUSTOMS SERVICE (USCS)
G329,RELIQUIDATION TOTAL FEES
G330,RENTAL CHARGE
G340,RENTAL DEDUCTION
G350,RENTS AND LEASES
G360,REPACK CHARGE
G370,REPAIR AT BUYERS EXPENSE CHARGE
G380,REPAIR AT CUSTOMER EXPENSE CHARGE
G390,REPAIR AT GOVERNMENT EXPENSE CHARGE
G400,REPAIR
G410,REPICKUP
G420,REQUEST VIA CANADA
G430,RESEARCH & DEVELOPMENT FEE
G440,RESELLERS DISCOUNT
G450,RESIDENTIAL DELIVERY
G460,RESIDENTIAL PICKUP
G470,RESTOCKING CHARGE
G480,RESTRICTED ARTICLE FEE
G490,RETAINER
G500,RETURN CARGO CHARGE
G510,RETURNABLE CONTAINER
G520,RETURNED LOAD
G530,REWORK
G540,RIDING ATTENDANT CHARGE
G550,ROCKY MOUNTAIN BUREAU 583 ITEM 1100 ARBITRARY CHARGE
G560,ROLL OUT ADJUSTMENT
G570,ROLL REBATE
G580,ROYALTIES
G590,SALVAGE
G600,SAME - DAY SERVICE
G610,SATURDAY DELIVERY
G620,SATURDAY PICKUP OR DELIVERY CHARGE
G630,SATURDAY PICKUP
G640,SCALE CHARGE UNLOADING
G650,SCALE CHARGE
G660,SCRAP ALLOWANCE
G670,SECURITY SIGNATURE SERVICE
G680,SEGREGATING (SORTING)
G690,SELECT CHARGE
G700,SELF UNLOADER
G710,SELLER HAND CARRY
G720,SERVICE ASSISTANCE PROGRAM SURCHARGE
G730,SERVICE CHARGE (WITH CASH DISCOUNT)
G740,SERVICE CHARGE
G750,SERVICE UPGRADE
G760,SET-UP
G770,SHEARING
G775,SHEEP FEE
G780,SHIP TO STOCK QUALITY AUDIT
G790,SHIPPER LOAD AND COUNT
G800,SHIPPER LOAD CARRIER COUNT
G810,SHIPPER LOAD CONSIGNEE UNLOAD
G820,SHIPPER LOAD
G821,SHIPPING
G830,SHIPPING AND HANDLING
G840,SHIPSIDE PICKUP
G850,SHOTBLASTING
G860,SHRINK ALLOWANCE
G870,SHRINK-WRAP CHARGE
G880,SHRINKAGE ALLOWANCE
G890,SINGLE INVOICE ALLOWANCE
G900,SINGLE PICKUP
G910,SINGLE SHIPMENT FEE
G920,SLEEVING
G930,SLIP SHEET UNLOADING ALLOWANCE
G940,"SLIP SHEET, RAIL"
G950,"SLIP SHEET, TRUCK"
G960,SLOTTING ALLOWANCE
G970,SMALL ORDER CHARGE
G980,SOFTWARE SUPPORT SERVICE
G990,SOURCE INSPECTION
GMST,GARMENT SURCHARGE
H000,SPECIAL ALLOWANCE
H010,SPECIAL BUY
H020,SPECIAL CIRCUS TRAINS
H030,SPECIAL CREDIT
H040,SPECIAL DELIVERY
H050,SPECIAL DETENTION CHARGE
H060,SPECIAL EQUIPMENT CHARGE
H070,SPECIAL FINISH CHARGE
H080,SPECIAL FREIGHT SUPPLEMENTS
H090,SPECIAL HANDLING
H100,SPECIAL MILEAGE MOVEMENTS
H110,SPECIAL PACKAGING
H120,SPECIAL PERMITS
H130,SPECIAL PICKUP
H140,SPECIAL PUMP CHARGE
H150,SPECIAL SEAL CHARGE
H151,SPECIAL SERVICES
H160,SPECIAL TEST EQUIPMENT CHARGE
H170,SPECIAL TOOLING CHARGE
H180,SPECIAL TOOLING REWORK CHARGE
H190,SPECIAL TRAIN MOVEMENT
H200,SPECIAL USE
H210,SPECIAL VEHICLE RENT
H215,SPECIFIC DUTY
H220,SPECIFICATION REVIEW
H230,SPLIT DELIVERY
H240,SPLIT PICKUP AT PIER CHARGE
H250,SPLIT PICKUP
H260,SPOOL CHARGE
H270,SPOTTING OF TRAILER
H280,SPREADER CHARGE
H290,STAMP FEE
H300,STAMPING
H310,STANDBY CHARGE
H320,STATE MOTOR FUEL
H330,STATE SALES CHARGE
H340,STATE SURCHARGE
H350,STATE/METROPOLITAN TRANSIT AUTHORITY SURCHARGE
H360,STEAMING CHARGE
H370,STENCILING CHARGE
H380,STOP-OFF AT PIER CHARGE
H390,STOP-OFF CHARGE
H400,STOPCHARGE
H410,STOPPING IN TRANSIT
H420,STORAGE IN TRANSIT
H430,STORAGE
H440,STRAIGHTENING CHARGE
H450,STRAPPING
H460,STREET LAMPS CHARGE
H470,"STRIPPING, SORTING, AND CONSOLIDATION"
H480,SUBJECT TO COOPERATIVE ADVERTISING ALLOWANCE
H490,SUBJECT TO TAX ON RESALE
H500,SUFFERANCE WAREHOUSE CHARGE (EXPORT OR IMPORT)
H505,SUGAR FEE
H507,SUM OF ADDS AND DEDUCTS TO MAKE MARKET VALUE
H510,SUNDAY OR HOLIDAY PICKUP OR DELIVERY
H520,SUPER BAG CHARGE
H530,SUPERVISOR CHARGE
H535,SUPPLEMENTAL DUTY
H540,SUPPLEMENTAL ITEMS
H550,SURCHARGE
H551,SURETY BOND
H560,SWELL
H570,SWITCH CHARGE
H580,SWITCHING CHARGE
H590,TANK CAR ALLOWANCE
H600,TANK RENTAL
H605,TARPING
H610,"TAX - AIRPORT TAX, DESTINATION"
H620,"TAX - AIRPORT TAX, ORIGIN"
H625,TAX - BEVERAGE TAX
H630,TAX - CITY SALES TAX (ONLY)
H640,TAX - EXCISE TAX - DESTINATION
H650,TAX - EXCISE TAX - ORIGIN
H660,"TAX - FEDERAL EXCISE TAX, FET"
H670,"TAX - FEDERAL EXCISE TAX, FET, ON TIRES"
H680,TAX - GOVERNMENTAL
H690,TAX - HANDLING CHARGE TAX
H700,TAX - LOCAL TAX
H710,TAX - METROPOLITAN TRANSIT TAX
H720,TAX - REGULATORY TAX
H730,TAX - LOCAL SALES TAX
H740,TAX - SALES AND USE
H750,TAX - SALES TAX (STATE AND LOCAL)
H760,TAX - STATE HAZARDOUS SUBSTANCE
H770,TAX - STATE TAX
H780,TAX - SUPER FUND EXCISE TAX
H790,TAX - USE TAX
H800,TAX - VALUE ADDED TAX (VAT)
H806,TAX CREDIT
H810,TAX LIABILITY - AMORTIZED
H820,TAX LIABILITY - ONE TIME
H830,TAX ON MISCELLANEOUS CHARGES
H840,TAX ON TRANSPORTATION
H850,TAX
H855,TEA FEE
H860,TECHNOLOGY EXCHANGE
H870,TELEGRAM CHARGEBACK
H880,TELEPHONE - DESTINATION
H890,TELEPHONE - ORIGIN
H900,TELEPHONE CHARGE
H910,TEMPERATURE PROTECTION
H920,TEMPORARY ALLOWANCE
H930,TEMPORARY VOLUNTARY ALLOWANCE
H935,TENDERED AS TRUCKLOAD
H940,TERMINAL CHARGE
H950,TERMINAL DIFFERENTIAL
H960,TERMINAL SERVICE FEE
H970,TERMS ALLOWANCE
H980,TEST/QUALIFICATION CHARGE
H990,TESTING SERVICES CHARGE
HZDT,HAZARDOUS CARGO ON DECK
I000,TESTING
I010,THIRD PARTY ALLOWANCE
I020,THIRD PARTY PALLETS
I030,THROUGHPUT ALLOWANCE
I040,THROUGHPUT CONTAINER CHARGE
I050,THRUWAY CHARGE
I060,TICKETING SERVICE
I070,TOBACCO PRODUCTS REPORT CHARGE
I080,TOFC SERVICE CHARGE
I090,TOOL CHARGE
I100,TOOLING REWORK CHARGE
I110,TOOLING
I120,TOOLS FOR PRINTING
I130,TOTAL ASSESSORIAL CHARGES
I131,TOTAL FEES
I132,TOTAL INVOICE AMOUNT
I133,TOTAL DUE U.S. CUSTOMS SERVICE (USCS)
I134,"TOTAL INVOICE AMOUNT, U.S. DOLLARS"
I136,"TOTAL INVOICE AMOUNT, NON-U.S. DOLLARS"
I138,TOTAL MATERIAL INVOICE AMOUNT
I140,TRACING INBOUND VIA OTHER CARRIERS
I150,TRACING SERVICE FEE
I160,TRACK STORAGE
I170,TRADE DISCOUNT
I180,TRADE IN
I190,TRAILER RENTAL CHARGE
I200,TRANSFER CHARGE
I210,TRANSFER OF LADING CHARGE
I220,TRANSFERRED CHARGES
I230,TRANSIT
I235,TRANSMISSION CHARGE
I240,TRANSPORTATION AND SETUP
I250,TRANSPORTATION CHARGE (MINIMUM RATE)
I260,TRANSPORTATION DIRECT BILLING
I270,TRANSPORTATION THIRD PARTY BILLING
I280,TRANSPORTATION VENDOR PROVIDED
I290,TRIMMING CHARGE
I300,TRUCK DETENTION
I310,TRUCKLOAD DISCOUNT
I320,TURNING CHARGE
I330,TWO - DAY SERVICE
I340,TWO DOOR PICKUP
I350,U.S. VEHICLES
I360,UNABSORBED SWITCHING
I370,UNITIZED
I380,UNLOADING (LABOR CHARGES)
I390,UNLOADING
I400,UNLOADING/RELOADING CHARGE
I410,UNSALEABLE MERCHANDISE ALLOWANCE
I411,UNSCHEDULED FEE
I420,UP CHARGE
I430,USAGE PLAN DETAIL CHARGE
I431,U.S. CUSTOMS SERVICE (USCS) FLAT ASSIST AMOUNT
I432,U.S. CUSTOMS SERVICE (USCS) MAXIMUM ASSIST AMOUNT
I440,"USDA INSPECTED, STAMPING CERTIFICATION"
I450,USE - SPECIAL TYPE FLAT CAR
I460,USE CHARGE TOOLING/PERSONNEL
I470,VALUATION FEE
I480,VEHICLE ORDERED BUT NOT USED
I490,VEHICLE PREP CHARGE (COURTESY DELIVERY)
I495,VEHICLE ROAD CHARGE
I500,VENDOR FREIGHT
I510,VENTING INSTRUCTIONS
I520,VIRGIN ISLAND TRANSFER CHARGE
I530,VOLUME DISCOUNT
I540,VOLUNTARY CONTRIBUTION CHARGE
I550,WAITING TIME
I560,WAR RISK SURCHARGE
I570,WAREHOUSE
I580,WAREHOUSING
I590,WARRANTIES
I595,WATERMELON FEE
I600,WAYBILL AND INVOICE DISTRIBUTION
I610,WEATHER PROTECTION
I620,WEIGHT VERIFICATION CHARGE
I630,WHARFAGE & HANDLING
I640,WHARFAGE CHARGE
I650,WIDE AREA TELEPHONE SERVICE (WATS) USAGE CREDIT
I660,WILL CALL CHARGE
I670,WRITTEN PROOF OF DELIVERY
I680,X-RAY CHARGE
I690,GRATUITY
I700,ESCROW
I710,PAYMENT
I720,DIRECT PRODUCT HANDLING (DPC)
I730,PRICE ADJUSTMENT PERCENT (PCT)
I740,POST DAMAGED HANDLING (PDC)
I750,RECLAMATION CENTER HANDLING (CHUTE)
I760,RECLAMATION SHARED RESPONSIBILITY (SRS)
I770,MID-TIER LOTTERY WINNERS
I780,MID-TIER LOTTERY CASHING BONUS
I790,LOTTERY CROSS REDEEMED
I800,LOW-TIER LOTTERY WINNERS
I810,LOW-TIER LOTTERY CASHING BONUS
I820,LOTTERY CHARGE BACK
I830,TOTE
I840,EXTRA HOUR CHARGES
I850,REFUSED DELIVERY CHARGE
I860,REIMBURSEMENT FOR ONLINE CASHING BONUS
I870,REIMBURSEMENT FOR ONLINE WINNERS
I880,ONLINE SALES BONUS
I890,INSTANT SALES BONUS
IDCT,IMPROPER DOCUMENTATION
LC2T,LAND CURRENCY ADJUSTMENT FACTOR - 20 FOOT CONTAINER
LC4T,LAND CURRENCY ADJUSTMENT FACTOR - 40 FOOT CONTAINER
LCLT,PERCENT DIFFERENTIAL - LESS THAN CONTAINER
LECT,LESS THAN CONTAINER
LFDT,LINEHAUL FROM PORT OF DEBARKATION
LMDT,LINER TERMS AT PORT OF EMBARKATION
LNDT,LINER TERMS AT PORT OF DEBARKATION
LPDT,LINEHAUL PERCENT DIFFERENTIAL
LQDT,LIQUIDATED DAMAGES
LTET,LINEHAUL TO PORT OF EMBARKATION
MATT,MODIFIED ATMOSPHERE
OCNT,OVER HEIGHT CONTAINER
OFFA,OFFICE SUPPLIES
OODT,ON DECK BREAK BULK DIFFERENTIAL
OTHR,OTHER MISCELLANEOUS EARNING OR ADDITIVE
OWCT,OVER WIDTH CONTAINER
PFCH,PREPARED FOOD CHARGE
PRST,STUFFING CHARGE
PTAX,PAYROLL TAXES
PVPT,PRIVATE OWNED VEHICLE PROCESSING
R020,"PERSONAL PROPERTY, MEMBER"
R030,"PERSONAL PROPERTY, SPOUSE"
R040,PORT HANDLING AND UNLOADING
R060,"PACKING, CRATING, AND HANDLING CHARGE"
R080,"PACKING, CRATING, HANDLING, AND TRANSPORTATION CHARGE"
RDHT,RAILHEAD HANDLING
RFMT,REEFER MAINTENANCE
RPDT,REEFER CARGO PERCENT DIFFERENTIAL
RSTT,RESPOTTING
SFBT,SINGLE FACTOR ORIGINATION/DESTINATION
SFDT,SINGLE FACTOR ORIGINATION/PORT OF DEBARKATION
SFET,SINGLE FACTOR PORT OF EMBARKATION/DESTINATION
SSCT,"STRIPPING, SORTING AND CONSOLIDATION"
SSUT,POLE LASHING EQUIPMENT (PLE) SURCHARGE
STDT,STOP-OFF AT DESTINATION
STFT,STUFFING
STOT,STOP-OFF AT ORIGINATION
TERT,TERMINAL HANDLING CHARGES
VCLT,VAN CLEANING
WBBT,WHARFAGE - BREAKBULK
WCFT,WHARFAGE - CONTAINER
WFTT,WASTED/FUTILE TRIP
WRBT,WAR RISK CREW INSURANCE
WRIT,WAR RISK INSURANCE
X001,AUTO TOWING
X002,LATE RETURN
X003,ONE WAY/DROP OFF
X004,PASSENGER FACILITY CHARGE
X005,LODGING
X006,BUSINESS CENTER
X007,GIFT SHOP
X008,HEALTH CLUB
X009,LAUNDRY/DRY CLEANING
X010,IN-ROOM MOVIE
X011,IN-ROOM MINI-BAR
X012,MEALS
X013,PARKING
X014,PREPAID AMOUNT
X015,LIQUOR CHARGE
ZZZZ,MUTUALLY DEFINED
