Value,Description
HZR,ASSOCIATION OF AMERICAN RAILROADS STANDARD TRANSPORTATION COMMODI
I,IDENTIFYING CHARACTERISTICS
IBP,INSURANCE BUSINESS PROCESS APPLICATION ERROR CODE
IC,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION (CIECA) - INSP
ID,IDENTITY DISCLOSURE CODE
IF,INVESTMENT FUND TYPE
IMC,ITEM MANAGEMENT CODE
IMP,IMPACT RECORDER CODE
IND,INTRA-NAVY DISPOSAL RELEASE ORDER REJECT ADVICE CODE
IPA,IMPACT AXIS OR ANALOG PORT CODE
IQ,IRS QUALIFICATION CODE
IRR,"ISSUE, REPAIR AND REQUISITION CODE"
IRT,IMBALANCE REPORTING TYPE
IT,INITIAL TREATMENT CODE
J,TRADE CODE
J0,SUMMONS TYPE CODE
J1,JUDICIAL HEARING TYPE CODE
J2,JUDICIAL ORDER TYPE CODE
J3,JUDICIAL SENTENCE TYPE CODE
J4,COURT DISPOSITION CODE
J5,COURT APPEARANCE TYPE CODE
J6,COURT PLEADING TYPE CODE
J7,DEFENDANT PLEA TYPE CODE
J8,TRIAL TYPE CODE
J9,COURT CASE STATUS CODE
JA,PHYSICAL CHARACTERISTICS CODE
JB,WEIGHT OR FRAGILITY CODE
JC,PRESERVATION MATERIAL CODE
JCL,JOB CHARACTERISTICS LOOKUP
JD,QUANTITY PER UNIT PACK CODE
JE,PRESERVATION DATA CODE
JF,PACKING REQUIREMENT LEVEL A CODE
JG,PACKING REQUIREMENT LEVEL B CODE
JH,PACKING REQUIREMENT LEVEL C CODE
JI,INTERMEDIATE CONTAINER CODE
JK,INTERMEDIATE CONTAINER QUANTITY CODE
JL,SPECIAL MARKING CODE
JM,TYPE AND CAUSE CODE
JN,MISSION IMPACT STATEMENT CODE
JO,INTERNATIONAL STANDARD DESIGNATION SYSTEM FOR TEETH AND AREAS OF
JOL,JOB ORIGINATOR LOOKUP
JP,UNIVERSAL NATIONAL TOOTH DESIGNATION SYSTEM
K,PROPERTY UNDERWRITING CONDITION CODE
KA,DEFICIENCY CAUSE
KB,DISCREPANCY
KC,PREVENTIVE MEASURE
KD,CONTRACTOR ALERT LIST REASON
KE,QUALITY ALERT LIST REASON
KF,CONTRACTOR ALERT LIST STATUS
KG,NATURE OF BUY
KH,TYPE OF PROCUREMENT
KI,REPRESENTATIVE BUY INDICATOR
KJ,ASSURED DELIVERY INDICATOR
KK,AWARD SOURCE
KL,TERMINATION
KM,PATIENT EVENT PROBLEM CODE
KO,METHOD EVALUATION CODE
KP,RESULT EVALUATION CODE
KQ,CONCLUSION EVALUATION CODE
KS,DEVICE EVENT PROBLEM CODE
KT,DOSE FORM CODE
KU,ROUTE CODE
KW,REPORT SOURCE CODE
KYL,KEY EVENT LOOKUP
KZ,ADVERSE EVENT CODE
L,LINE ITEM CONDITION CODE
LA,CONTRACT
LB,CONTRACTOR REVIEW LIST STATUS
LC,LABORATORY TEST CONDITION CODE
LD,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION
LE,LIFE/ANNUITY SERVICE FEATURES
LF,LIFE/ANNUITY PRODUCT CODE
LG,LOCATION CODE
LH,BASIS OF JURISDICTION CODE
LIN,LINE OF AUTHORITY
LJ,PRINCIPAL PARTY CITIZENSHIP CODE
LK,NATURE OF SUIT CODE
LM,CASE ORIGIN CODE
LN,LINE OF BUSINESS CODE
LO,LETTER OF RECOMMENDATION RATING CATEGORY
LOC,LOCATION INDICATOR
LOI,LOGICAL OBSERVATION IDENTIFIER NAMES AND CODES (LOINC) CODES
LP,DEFICIENCY INDICATOR
LQ,DELINQUENCY INDICATOR
LR,TEST RESULTS CODE
LS,LOSS SEVERITY CODE
LSC,LEGAL STRUCTURE CODE
LT,LABORATORY RESULTS IDENTIFICATION CODE
LZ,WAR RESERVE MATERIAL REQUIREMENT CODE
M,POLICY TYPE CODE
MA,MULTI-MEDIA OBJECT
MAC,MATERIAL MANAGEMENT AGGREGATION CODE
MB,SERVICE CONTRACT ACT OCCUPATION CLASSIFICATION CODE
MC,MANUAL CLASS CODE
MCC,MATERIAL CONTROL CODE
MCD,GENERATOR SET MOUNTING CODE
ME,DEVICE EVALUATION CODE
MEC,METHOD OF COMPLETION CODE
MI,MINORITY INDICATOR
MJ,DRUG STATUS CODE
MK,DRUG STATUS ADVERSE EVENT CODE
ML,LOT TYPE CODE
MN,POST MARKET STUDY STATUS CODE
MOC,MECHANIZATION OF CONTRACT ADMINISTRATION SERVICES (MOCAS) SYSTEM
MOE,MAJOR ORGANIZATIONAL ENTITY RULE NUMBER
MRI,MAXIMUM RATE INDICATOR
MS,METER STATUS
MT,METER TYPE
N,VALUATION TYPE CODE
NA,PLANT CLEARANCE OFFICE CODE
NAC,NOMENCLATURE ACTIVITY CLASSIFICATION ECONOMY (NACE) CODE
NAF,NORME ACTIVITE FRANCAISE (NAF) CODE
NAN,NON-APPROVED ITEM NAME
NAS,NATURE OF SUIT
NB,INVENTORY TYPE CODE
NC,PROPERTY RECORD STATUS CODE
ND,CONTROL UNIT DESIGN CODE
NDC,NATIONAL DRUG CODE (NDC)
NE,DIRECT NUMERICAL CONTROL SYSTEM CODE
NF,TYPE NUMERICAL CONTROL SYSTEM CODE
NH,PROPERTY SOURCE CODE
NI,NATURE OF INJURY CODE
NIR,NON-INDUCTION REASON CODE
NJ,UNIFORM FREIGHT CLASSIFICATION (UFC) CODE
NK,NATIONAL MOTOR FREIGHT CLASSIFICATION (NMFC) CODE
NP,SPECIAL CATEGORY CODE
NPC,AUTOMOTIVE AFTERMARKET INDUSTRY ASSOCIATION (AAIA) NATIONAL POPUL
NR,EXCESS MATERIAL DISPOSITION CODE
NS,HAZARDOUS MATERIAL CODE
NT,TYPE OF CARGO CODE
NUB,NATIONAL UNIFORM BILLING COMMITTEE (NUBC) REVENUE CODES
O,SOURCE OF LOSS CODE
O1,OFFICE OF WORKER'S COMPENSATION PROGRAMS (OWCP) SOURCE OF INJURY
O2,OFFICE OF WORKER'S COMPENSATION PROGRAMS (OWCP) NATURE OF INJURY
O3,OFFICE OF WORKER'S COMPENSATION PROGRAMS (OWCP) PART OF BODY CODE
O4,OFFICE OF WORKER'S COMPENSATION PROGRAMS (OWCP) OCCUPATION CODE
OC,OCCUPATION CODE
P,CEILING TYPE CODE
PA,PRIOR DAMAGE LOCATION CODE
PB,PART OF BODY CODE
PC,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION (CIECA) - PROF
PCR,PSEUDO CLOSURE REASON CODE
PD,PROFESSIONAL DESIGNATION
PDA,PRE-DETERMINED ALLOCATION (PDA) TRANSACTION TYPE CODE
PGS,PETROLEUM UNITED STATES GEOLOGICAL SURVEY (USGS) FORMATION CODE
PHC,PHRASE CODE
PI,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION
PIT,PETROLEUM BILL TYPE
PL,PRIORITY LOOKUP
PLC,PETROLEUM LAND CATEGORY
PLS,PETROLEUM LEASE STATUS
POB,PART OF BODY AND NATURE OF INJURY
PPD,PETROLEUM PRODUCT DISPOSITION
PPP,PETROLEUM PRODUCT POINT-OF-SALE
PPS,PETROLEUM PRODUCT SELLING ARRANGEMENT
PPV,PETROLEUM PRODUCT VALUE ADJUSTMENT
PQA,PETROLEUM QUANTITY ALLOCATIONS CODE
PR,INTERNATIONAL CLASSIFICATION OF DISEASES CLINICAL MODIFICATION (I
PRA,PETROLEUM ROYALTY ADJUSTMENT
PRC,PETROLEUM ROYALTY CALCULATION METHOD
PRI,PROCESSING RIGHTS INDICATOR
PRR,PETROLEUM REGULATORY REPORT
PRT,PETROLEUM ROYALTY TRANSACTION
PS,PROFESSIONAL STATUS CODE
PT,PRICE TIER
PWA,PETROLEUM WELL ACTION
PWI,PETROLEUM WELL INFORMATION
PWR,PETROLEUM WELL SHUT-IN REASON
PWS,PETROLEUM WELL CLASSIFICATION STATUS
PWT,PETROLEUM WELL TEST INFORMATION
Q,SURFACE DESCRIPTOR CODE
QA,RESPONSE STATUS CODE
QB,BUSINESS ENTITY FILING REPORT TYPE CODE
QC,BUSINESS ENTITY FILING DETAIL CODE
QDR,PRODUCT QUALITY DEFICIENCY REPORT SUMMARY CODE
QE,DOMESTIC LINE OF BUSINESS CODE
QF,FOREIGN LINE OF BUSINESS CODE
QG,BUSINESS ENTITY FILING STATUS CODE
QH,BUSINESS ENTITY FILING SECURITIES INFORMATION CODE
QI,BUSINESS ENTITY FINANCIAL INFORMATION CODE
QJ,BUSINESS ENTITY STATUS CODE
QK,BUSINESS ENTITY FILING LOCATION CODE
QS,QUERY STATUS
QT,QUANTITY TYPE INDICATOR
R,COVERAGE MODIFIER
R1,UPSTREAM RANK (PRIORITY)
R2,RECEIPT RANK (PRIORITY)
R3,DELIVERY RANK (PRIORITY)
R4,DOWNSTREAM RANK (PRIORITY)
RA,RELIGIOUS AFFILIATION CODE
RAS,RECEIPT ACCEPTANCE SITE CODE
RC,REQUIREMENT CODE
RCA,REGISTERED CONTRACTOR ACTIVITY CODE
RD,PROPERTY OWNERSHIP TYPE CODE
RE,PROPERTY TYPE CODE
REC,RACE OR ETHNICITY COLLECTION CODE
RED,REDUCTION REASON CODE
REN,ASSOCIATION OF AMERICAN RAILROADS RATE EDI NETWORK ERROR CODE
RET,CLASSIFICATION OF RACE OR ETHNICITY
RFC,REFERENCE NUMBER FORMAT CODE
RI,RESIDENCY INDICATOR
RJC,REFERENCE NUMBER JUSTIFICATION CODE
RQ,TESTING SERVICE QUESTION CODE LIST
RSS,RECEIPT SCHEDULING STATUS
RT,REQUEST TYPE
RTC,REGISTRATION TYPE CODE
RUM,REFRIGERATION UNIT OPERATING MODE CODE
RVC,REFERENCE NUMBER VARIATION CODE
RX,NATIONAL COUNCIL FOR PRESCRIPTION DRUG PROGRAMS REJECT/PAYMENT CO
S,SOCIETY FOR WORLDWIDE INTERBANK FINANCIAL TELECOMMUNICATIONS (SWI
SA,STUDENT ACTIVITY TYPE CODE
SAT,STOCK ACTION/TECHNICAL INFORMATION CODE
SB,STUDENT AWARD CODE
SBA,STATISTIC BUNDES AMT (SBA) CODE
SC,SOURCE
SCI,SUBSEQUENT CYCLE INDICATOR
SD,INTERNATIONAL CLASSIFICATION OF DISEASES CLINICAL MODIFICATION (I
SE,SOUND CODE
SEC,STOCK EXCHANGE CODE
SET,SETTLEMENT TYPE
SF,RUN TYPE
SG,SOURCE OF DEPOSIT CODE
SH,SOURCE OF LEAD CODE
SHL,SAFETY HAZARD LOOKUP
SHM,ACCIDENT RESULTING CHANGE CODE
SHN,ACTIVE MITIGATION CONSIDERATION CODE
SHO,ACTIVITY METHODS CODE
SHP,ANALYTICAL METHOD CODE
SHQ,ATMOSPHERIC STABILITY CLASS CODE
SHR,BASIS OF ESTIMATE CODE
SHS,CERTIFICATION CODE
SHT,CONTRIBUTING FACTOR CODE
SHU,CONTROL DEVICE TYPE CODE
SHV,DESIGN/STANDARD CODE
SHW,DEVICE CLASSIFICATION CODE
SHX,DISCHARGE INDICATOR CODE
SHY,DISCHARGE QUANTITY RANGE CODE
SHZ,NON-REPORTABLE DISCHARGE INDICATOR CODE
SI,SIC (STANDARD INDUSTRIAL CLASSIFICATION)
SIA,EMERGENCY RESPONSE REGULATION/STATUTE CODE
SIB,EMISSION FACTOR TYPE CODE
SIC,EMISSION RELEASE POINT TYPE CODE
SID,EMISSION SOURCE TYPE CODE
SIE,EMISSION TYPE CODE
SIF,EMISSION UNIT TYPE CODE
SIG,ENDPOINT CODE
SIH,ENVIRONMENT CODE
SII,ENVIRONMENTAL PROGRAM TYPE CODE
SIJ,ENVIRONMENTAL RECEPTOR CODE
SIK,FACILITY CATEGORY CODE
SIL,FACILITY STATUS CODE
SIM,FACTOR CALCULATION METHOD CODE
SIN,FREQUENCY OF ANALYSIS CODE
SIO,GENERATOR STATUS CODE
SIP,GEOMETRIC TYPE CODE
SIQ,HAZARDOUS WASTE FORM CODE
SIR,HORIZONTAL DATUM CODE
SIS,INFORMATION SYSTEM CODE
SIT,INITIATING EVENT CODE
SIU,INVENTORY QUANTITY RANGE CODE
SIV,LATITUDE/LONGITUDE SOURCE CODE
SIW,LATITUDE/LONGITUDE VERIFICATION CODE
SIX,LOCATION DESCRIPTION CODE
SIY,MAJOR HAZARD CODE
SIZ,MANUFACTURING CODE
SJ,SOURCE OF INJURY CODE
SJA,MATERIAL CLASSIFICATION CODE
SJB,MATERIAL CODE
SJC,MAXIMUM ACHIEVABLE CONTROL TECHNOLOGY CODE
SJD,METHOD OF COLLECTION CODE
SJE,MITIGATION SYSTEM CODE
SJF,MODEL USED CODE
SJG,MONITORING/DETECTION SYSTEM CODE
SJH,MONITORING LOCATION CODE
SJI,NON-GENERATING WASTE CODE
SJJ,OFF-SITE AVAILABILITY CODE
SJK,OFF-SITE IMPACT CODE
SJL,ON-SITE IMPACT CODE
SJM,ON-SITE PROCESS SYSTEM TYPE CODE
SJN,ORIGIN CODE
SJO,PARAMETER CODE
SJP,PASSIVE MITIGATION CONSIDERATION CODE
SJQ,PERMIT COMPLIANCE STATUS CODE
SJR,PHYSICAL STATE CODE
SJS,POINT OF MEASUREMENT CODE
SJT,PRESERVATIVE CODE
SJU,PROCESS CODE
SJV,PROCESS CONTROL CODE
SJW,PROCESS HAZARD ANALYSIS UPDATE RESULTING CHANGE CODE
SJX,PROCESS HAZARDS ANALYSIS TECHNIQUE CODE
SJY,PUBLIC RECEPTOR CODE
SJZ,RANGE OF CONCENTRATION CODE
SKA,RECOVERY METHOD CODE
SKB,RECYCLING METHOD CODE
SKC,RELEASE EVENT CODE
SKD,RELEASE SOURCE CODE
SKE,RELIABILITY INDICATOR CODE
SKF,RULE EFFECTIVENESS METHOD CODE
SKG,SAMPLE TYPE CODE
SKH,SCENARIO CODE
SKI,SITE LOCATION CODE
SKJ,SOURCE CATEGORY CODE
SKK,SOURCE OF WASTE GENERATION CODE
SKL,SOURCE REDUCTION ACTIVITY CODE
SKM,SYSTEM TYPE CODE
SKN,TIME PERIOD CODE
SKO,TOPOGRAPHY CODE
SKP,TRANSFER QUANTITY RANGE CODE
SKQ,TYPE OF COMPETENCY TESTING CODE
SKR,TYPE OF TRAINING CODE
SKS,TYPE OF WASTE MANAGEMENT CODE
SKT,USE CODE
SKU,WASTE EMANATION CODE
SKV,WASTE MANAGEMENT STATUS CODE
SKW,WASTE STREAM CODE
SKX,WASTE TREATMENT METHOD CODE
SKY,WIND DIRECTION CODE
SKZ,UNIT OF MEASURE CODE
SL,SECONDARY SOURCE OF INJURY
SLA,SHELF-LIFE ACTION CODE
SLS,SCHEDULING STATUS
SMB,STATEMENT BASIS
SMC,SPECIAL MATERIAL CONTENT CODE
SMD,SAMPLE DEVICE
SMI,SPECIAL MATERIAL IDENTIFICATION CODE
SMT,SAMPLE TYPE
SO,SOLICITATION CANCELLATION REASON
SP,STANDARD OCCUPATION CLASSIFICATION CODE
SPE,SPECIAL DATING
SR,STATISTICAL ADMINISTRATIVE INFORMATION CODE
SRL,SPECIAL REQUIREMENT LOOKUP
SRR,SUPPLEMENTAL REDUCTION REASON
SRT,STORAGE REPORT TYPE
SS,SYSTEM STATUS
SSC,SUPPLY STATUS CODE
ST,SPECIAL MARKETING TYPE CODE
STC,ASSOCIATION OF AMERICAN RAILROADS STANDARD TRANSPORTATION COMMODI
STF,FORWARD AND STORE APPLICATION ERROR EDIT CODES
SUI,SOLICITED/UNSOLICITED INDICATOR
SVC,SERVICE CODE
SWR,ASSOCIATION OF AMERICAN RAILROADS SWITCH RELEASE CODES
T,PERSONAL PROPERTY AND CONTENTS CODE
T00,COMMERCIAL VEHICLE OPERATIONS SAFETY CODE
T01,DATA CATEGORIES
T02,EVENT CODES
T03,OPERATION TYPE
T04,ACCIDENT PARAMETERS
T05,INSPECTION PARAMETERS
T06,DRIVER PARAMETERS
T07,VIEW PARAMETERS
T08,VEHICLE PARAMETERS
T09,FLEET PARAMETERS
T10,QUERY OPTIONS
T11,JURISDICTION TYPE
T12,SINGLE STATE REGISTRATION SYSTEM AND OPERATING AUTHORITY CREDENTI
T13,COMMERCIAL VEHICLE OPERATIONS INSURANCE
T14,COMMERCIAL VEHICLE REGISTRATION
T15,HAZARDOUS MATERIALS CREDENTIAL
T16,OVERSIZE/OVERWEIGHT CREDENTIAL
T17,COMMERCIAL VEHICLE TAX
T18,COMMERCIAL VEHICLE TITLE
T19,COMMERCIAL DRIVER'S LICENSE
T20,COMMERCIAL VEHICLE TYPE
T21,COMMERCIAL VEHICLE OPERATIONS STATUS CODE
T22,SAFETY AND FITNESS ELECTRONIC RECORD SYSTEMS SUBSCRIPTION OPTION
T23,COMMERCIAL VEHICLE OPERATIONS COMMODITY CODE
T24,COMMERCIAL VEHICLE OPERATIONS HAZARDOUS MATERIAL CODE
T25,SAFETY AND FITNESS ELECTRONIC RECORD SYSTEMS ERROR CODE
T26,COMMERCIAL VEHICLE OPERATIONS JURISDICTION IDENTIFIER CODE
T27,COMPLIANCE REVIEW CODE
T28,INCIDENT CONDITION CODE
T29,INCIDENT RELATED ACTION CODE
T30,INCIDENT LOCATION CODE
T31,INCIDENT CONSEQUENCE CODE
T32,ROAD CHARACTERISTIC CODE
T33,VEHICLE OCCUPANT CODE
T34,PACKAGE FAILURE CODE
T35,PEDESTRIAN CODE
TB,ASSOCIATION FOR FINANCIAL PROFESSIONALS SERVICE CODE AND BANK SER
TC,TREATMENT CODES
TCD,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION (CIECA) - TOTA
TCL,TEMPLATE CHARACTERISTIC LOOKUP
TD,INTERNATIONAL CLASSIFICATION OF DISEASES CLINICAL MODIFICATION (I
TE,ASSOCIATION FOR FINANCIAL PROFESSIONALS SERVICE CODE
TF,TITLE EXCEPTION AND REQUIREMENT CODE LIST
TFR,TAX OR FEE EXEMPTION REASON CODE
TG,TITLE DOCUMENT CODE LIST
TL,TAP LOCATION
TOL,TEMPLATE OWNER LOOKUP
TP,TAP TYPE
TQ,SYSTEMIZED NOMENCLATURE OF DENTISTRY (SNODENT)
TR,REPORT CODE
TT,NATURAL GAS TRANSACTION TYPE
TTL,TEMPLATE TYPE LOOKUP
TX,FOLLOW-UP CODE
TY,REPORTABLE EVENT CODE
U,RESIDENTIAL AND COMMERCIAL ROOM CODE
UER,UNIQUE ITEM TRACKING ERROR REJECT CODE
UJC,URGENCY JUSTIFICATION CODE
UNP,(UN/SPSC) UNITED NATIONS PRODUCTS AND SERVICES CLASSIFICATION COD
UPC,"UNCLAIMED PROPERTY ADDITIONS, DELETIONS, AND DEDUCTIONS CODES"
UPT,UNCLAIMED PROPERTY TYPE CODE
UR,EVENT REAPPEARANCE CODE
US,EVENT ABATEMENT CODE
UT,CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) DURABLE MEDICAL
UTC,UNIQUE ITEM TRACKING TRANSACTION CODE
UU,UNIT CODE
V,VIOLATION TYPE CODE LIST
VAL,VALIDATION CODE
VP,COLLISION INDUSTRY ELECTRONIC COMMERCE ASSOCIATION (CIECA) - VEHI
W,COURT ISSUED WARRANT TYPE CODE
WDL,WHEN DISCOVERED LOOKUP
WRC,AUTOMOTIVE AFTERMARKET INDUSTRY ASSOCIATION (AAIA) WARRANTY CODE
WSD,WEAPON SYSTEM DESIGNATOR CODE
X,VEHICLE CLASS
XD,EXPORT DECLARATION
Y,RENTAL CHARGE
Z,CANCELLATION REASON
ZZ,MUTUALLY DEFINED
